city,Year,Month,Hour,Mean_GHI_Wh_m2,Mean_DNI_Wh_m2,Mean_DHI_Wh_m2,Mean_Temperature_C,Mean_Dew_Point_C,Mean_Wind_Speed_ms,Mean_Station_Pressure_Pa
Lethbridge,2016,12,0,0.0,0.0,0.0,-9.79,-15.07,5.3,91024.84
Lethbridge,2016,12,1,0.0,0.0,0.0,-10.02,-15.11,5.41,91019.03
Lethbridge,2016,12,2,0.0,0.0,0.0,-10.23,-15.31,4.95,91034.19
Lethbridge,2016,12,3,0.0,0.0,0.0,-10.68,-15.58,4.83,91014.52
Lethbridge,2016,12,4,0.0,0.0,0.0,-10.52,-15.47,4.54,91000.0
Lethbridge,2016,12,5,0.0,0.0,0.0,-10.83,-15.61,4.71,90986.45
Lethbridge,2016,12,6,0.0,0.0,0.0,-10.92,-15.53,4.66,90991.94
Lethbridge,2016,12,7,0.0,0.0,0.0,-10.88,-15.6,4.88,90992.9
Lethbridge,2016,12,8,3.89,1.88,1.93,-10.66,-15.65,5.25,91013.23
Lethbridge,2016,12,9,77.76,293.32,39.7,-9.64,-15.11,5.61,91033.87
Lethbridge,2016,12,10,144.76,401.01,54.95,-8.69,-14.64,5.86,91044.52
Lethbridge,2016,12,11,196.44,465.55,65.52,-7.8,-14.11,5.85,91008.06
Lethbridge,2016,12,12,224.41,517.82,70.16,-6.76,-13.37,6.15,90960.0
Lethbridge,2016,12,13,213.95,536.86,66.41,-6.74,-13.27,6.14,90937.1
Lethbridge,2016,12,14,158.28,494.73,52.63,-6.98,-13.32,5.85,90934.84
Lethbridge,2016,12,15,78.32,405.2,31.02,-7.77,-13.87,5.75,90960.32
Lethbridge,2016,12,16,7.76,13.58,4.07,-9.16,-14.45,5.48,90980.32
Lethbridge,2016,12,17,0.0,0.0,0.0,-9.45,-14.86,5.73,90994.52
Lethbridge,2016,12,18,0.0,0.0,0.0,-9.66,-14.99,5.47,90992.58
Lethbridge,2016,12,19,0.0,0.0,0.0,-9.47,-14.99,5.72,90997.1
Lethbridge,2016,12,20,0.0,0.0,0.0,-9.4,-14.84,6.03,90997.42
Lethbridge,2016,12,21,0.0,0.0,0.0,-9.75,-15.11,5.75,91012.58
Lethbridge,2016,12,22,0.0,0.0,0.0,-9.67,-14.97,5.33,91018.71
Lethbridge,2016,12,23,0.0,0.0,0.0,-9.62,-14.91,5.65,91021.29
Lethbridge,2017,1,0,0.0,0.0,0.0,-7.47,-12.14,4.62,90889.68
Lethbridge,2017,1,1,0.0,0.0,0.0,-7.8,-12.38,4.51,90895.16
Lethbridge,2017,1,2,0.0,0.0,0.0,-8.2,-12.69,4.36,90924.19
Lethbridge,2017,1,3,0.0,0.0,0.0,-8.09,-12.87,4.76,90917.42
Lethbridge,2017,1,4,0.0,0.0,0.0,-8.05,-12.87,4.21,90915.81
Lethbridge,2017,1,5,0.0,0.0,0.0,-8.28,-13.19,4.45,90912.58
Lethbridge,2017,1,6,0.0,0.0,0.0,-8.41,-13.15,3.99,90927.1
Lethbridge,2017,1,7,0.0,0.0,0.0,-8.53,-12.8,3.96,90932.58
Lethbridge,2017,1,8,4.0,1.94,2.0,-7.46,-12.1,4.0,90952.26
Lethbridge,2017,1,9,87.57,266.38,50.69,-6.22,-11.52,4.49,90978.39
Lethbridge,2017,1,10,162.21,380.97,70.49,-5.26,-10.99,4.44,90981.29
Lethbridge,2017,1,11,220.27,409.45,93.9,-4.34,-10.5,4.89,90935.16
Lethbridge,2017,1,12,245.13,420.28,105.59,-3.6,-10.51,5.35,90879.68
Lethbridge,2017,1,13,252.36,522.37,86.64,-3.15,-10.36,5.38,90853.23
Lethbridge,2017,1,14,211.76,550.65,66.44,-2.93,-10.26,5.11,90858.39
Lethbridge,2017,1,15,134.44,491.61,47.86,-3.26,-10.52,5.15,90878.39
Lethbridge,2017,1,16,39.01,266.63,18.98,-4.67,-10.75,4.59,90903.55
Lethbridge,2017,1,17,0.21,0.0,0.21,-5.57,-11.07,4.88,90911.61
Lethbridge,2017,1,18,0.0,0.0,0.0,-6.12,-11.15,4.54,90914.84
Lethbridge,2017,1,19,0.0,0.0,0.0,-6.39,-11.5,5.03,90927.74
Lethbridge,2017,1,20,0.0,0.0,0.0,-6.68,-11.62,4.55,90939.68
Lethbridge,2017,1,21,0.0,0.0,0.0,-6.68,-11.65,5.04,90943.23
Lethbridge,2017,1,22,0.0,0.0,0.0,-6.95,-11.8,5.18,90954.19
Lethbridge,2017,1,23,0.0,0.0,0.0,-7.3,-12.04,4.7,90956.45
Lethbridge,2017,2,0,0.0,0.0,0.0,-5.9,-9.35,3.72,90571.07
Lethbridge,2017,2,1,0.0,0.0,0.0,-6.07,-9.55,3.99,90565.0
Lethbridge,2017,2,2,0.0,0.0,0.0,-6.29,-9.78,3.67,90563.57
Lethbridge,2017,2,3,0.0,0.0,0.0,-6.5,-9.99,4.06,90551.43
Lethbridge,2017,2,4,0.0,0.0,0.0,-6.6,-10.01,4.12,90548.93
Lethbridge,2017,2,5,0.0,0.0,0.0,-6.74,-10.3,4.19,90551.07
Lethbridge,2017,2,6,0.0,0.0,0.0,-7.02,-10.25,3.91,90563.93
Lethbridge,2017,2,7,2.52,1.19,1.27,-6.65,-10.18,4.05,90578.21
Lethbridge,2017,2,8,51.28,120.41,35.62,-5.72,-9.55,3.83,90587.5
Lethbridge,2017,2,9,155.34,304.47,82.18,-4.31,-9.04,4.13,90601.07
Lethbridge,2017,2,10,238.41,349.53,116.57,-3.29,-8.78,4.0,90592.5
Lethbridge,2017,2,11,290.57,333.82,151.09,-2.37,-8.55,4.73,90576.07
Lethbridge,2017,2,12,348.18,418.97,158.11,-1.52,-8.37,5.11,90527.14
Lethbridge,2017,2,13,346.46,453.71,143.45,-0.91,-8.16,5.18,90490.71
Lethbridge,2017,2,14,297.04,412.24,134.96,-0.81,-8.15,5.48,90475.36
Lethbridge,2017,2,15,225.86,426.27,96.44,-1.06,-8.21,5.06,90486.07
Lethbridge,2017,2,16,130.97,417.52,56.45,-2.1,-8.47,4.96,90491.43
Lethbridge,2017,2,17,28.46,167.87,15.68,-3.52,-8.76,4.48,90502.86
Lethbridge,2017,2,18,0.01,0.0,0.01,-4.31,-8.86,4.04,90515.36
Lethbridge,2017,2,19,0.0,0.0,0.0,-4.84,-9.16,3.87,90518.21
Lethbridge,2017,2,20,0.0,0.0,0.0,-5.35,-9.33,3.87,90518.93
Lethbridge,2017,2,21,0.0,0.0,0.0,-5.58,-9.45,3.95,90518.21
Lethbridge,2017,2,22,0.0,0.0,0.0,-5.6,-9.24,3.62,90520.36
Lethbridge,2017,2,23,0.0,0.0,0.0,-5.96,-9.39,3.45,90516.43
Lethbridge,2017,3,0,0.0,0.0,0.0,-2.52,-6.94,4.25,90847.42
Lethbridge,2017,3,1,0.0,0.0,0.0,-2.72,-7.12,4.48,90850.97
Lethbridge,2017,3,2,0.0,0.0,0.0,-2.99,-7.29,4.29,90856.13
Lethbridge,2017,3,3,0.0,0.0,0.0,-3.19,-7.39,4.17,90852.26
Lethbridge,2017,3,4,0.0,0.0,0.0,-3.53,-7.36,3.98,90872.26
Lethbridge,2017,3,5,0.0,0.0,0.0,-3.88,-7.67,3.5,90898.39
Lethbridge,2017,3,6,2.28,1.06,1.14,-3.81,-7.6,3.48,90908.06
Lethbridge,2017,3,7,41.93,73.8,30.22,-2.06,-6.83,4.08,90925.16
Lethbridge,2017,3,8,190.42,330.85,96.81,-0.28,-6.63,4.69,90939.03
Lethbridge,2017,3,9,311.89,441.1,126.79,1.43,-6.48,4.9,90940.97
Lethbridge,2017,3,10,433.9,514.7,162.12,2.55,-6.34,5.28,90923.55
Lethbridge,2017,3,11,489.67,498.16,191.73,3.42,-6.02,5.8,90901.61
Lethbridge,2017,3,12,522.56,503.94,204.87,4.48,-6.05,5.74,90863.23
Lethbridge,2017,3,13,535.0,560.34,189.89,5.18,-6.32,6.18,90817.1
Lethbridge,2017,3,14,460.26,500.95,182.09,5.05,-6.25,6.33,90791.94
Lethbridge,2017,3,15,371.52,480.52,152.37,4.85,-6.07,6.38,90785.81
Lethbridge,2017,3,16,242.33,418.88,105.64,4.19,-6.12,6.13,90791.61
Lethbridge,2017,3,17,120.89,383.66,55.3,2.82,-6.21,6.05,90799.68
Lethbridge,2017,3,18,14.45,64.73,9.8,1.44,-5.94,5.26,90821.29
Lethbridge,2017,3,19,0.0,0.0,0.0,0.48,-6.08,5.12,90842.26
Lethbridge,2017,3,20,0.0,0.0,0.0,-0.51,-6.07,4.64,90856.45
Lethbridge,2017,3,21,0.0,0.0,0.0,-1.2,-6.35,4.13,90862.26
Lethbridge,2017,3,22,0.0,0.0,0.0,-1.56,-6.63,4.39,90861.94
Lethbridge,2017,3,23,0.0,0.0,0.0,-1.91,-6.68,4.26,90868.71
Lethbridge,2017,4,0,0.0,0.0,0.0,3.63,-0.33,3.92,90746.67
Lethbridge,2017,4,1,0.0,0.0,0.0,3.11,-0.65,3.24,90737.67
Lethbridge,2017,4,2,0.0,0.0,0.0,2.65,-0.61,3.54,90725.67
Lethbridge,2017,4,3,0.0,0.0,0.0,2.4,-0.72,3.57,90726.67
Lethbridge,2017,4,4,0.0,0.0,0.0,1.97,-1.0,3.58,90727.67
Lethbridge,2017,4,5,2.56,1.22,1.28,2.06,-0.92,3.61,90737.33
Lethbridge,2017,4,6,22.16,7.34,20.88,3.13,-0.42,3.89,90749.33
Lethbridge,2017,4,7,126.77,167.31,81.05,4.77,-0.0,4.05,90751.67
Lethbridge,2017,4,8,244.29,262.04,130.64,6.4,-0.17,4.99,90742.33
Lethbridge,2017,4,9,411.9,391.78,188.62,7.77,-0.15,5.16,90733.0
Lethbridge,2017,4,10,518.01,456.47,210.97,9.11,-0.25,4.92,90714.67
Lethbridge,2017,4,11,580.11,441.96,252.19,10.25,-0.21,4.85,90684.33
Lethbridge,2017,4,12,596.8,434.77,267.71,10.86,-0.44,5.49,90667.67
Lethbridge,2017,4,13,598.58,445.94,270.49,11.28,-0.74,5.21,90650.67
Lethbridge,2017,4,14,532.31,438.05,236.68,11.42,-0.75,6.06,90623.33
Lethbridge,2017,4,15,446.02,425.73,197.69,11.55,-1.06,6.01,90616.67
Lethbridge,2017,4,16,345.21,412.53,162.05,10.91,-0.85,5.97,90636.67
Lethbridge,2017,4,17,208.4,363.04,103.22,9.7,-0.09,5.89,90661.0
Lethbridge,2017,4,18,78.41,267.15,45.32,8.33,0.11,5.08,90684.33
Lethbridge,2017,4,19,4.98,7.37,4.26,7.07,0.37,4.05,90720.0
Lethbridge,2017,4,20,0.0,0.0,0.0,5.95,0.37,4.2,90747.33
Lethbridge,2017,4,21,0.0,0.0,0.0,5.28,0.2,4.41,90751.0
Lethbridge,2017,4,22,0.0,0.0,0.0,4.53,0.05,3.89,90750.33
Lethbridge,2017,4,23,0.0,0.0,0.0,3.95,-0.14,4.01,90758.0
Lethbridge,2017,5,0,0.0,0.0,0.0,9.35,3.65,3.85,90849.68
Lethbridge,2017,5,1,0.0,0.0,0.0,8.6,3.45,3.79,90849.35
Lethbridge,2017,5,2,0.0,0.0,0.0,8.38,3.22,3.73,90851.29
Lethbridge,2017,5,3,0.0,0.0,0.0,8.05,3.09,3.77,90860.32
Lethbridge,2017,5,4,2.12,0.99,1.06,7.53,2.86,3.93,90868.06
Lethbridge,2017,5,5,7.7,0.0,7.7,8.65,3.44,3.97,90892.58
Lethbridge,2017,5,6,111.01,153.91,72.15,10.55,3.66,4.24,90907.42
Lethbridge,2017,5,7,277.54,364.18,128.57,12.65,3.7,4.65,90919.68
Lethbridge,2017,5,8,463.88,552.36,155.99,14.76,3.62,4.98,90909.68
Lethbridge,2017,5,9,627.87,674.46,167.59,16.47,3.37,4.9,90888.06
Lethbridge,2017,5,10,736.38,717.42,178.27,17.88,3.27,4.86,90868.71
Lethbridge,2017,5,11,822.89,757.07,188.67,18.88,3.23,5.1,90834.19
Lethbridge,2017,5,12,795.91,673.77,218.37,19.3,2.88,5.39,90808.71
Lethbridge,2017,5,13,723.1,604.78,218.4,19.5,2.7,5.17,90786.45
Lethbridge,2017,5,14,603.95,493.04,224.8,19.5,2.83,5.34,90770.32
Lethbridge,2017,5,15,530.88,507.56,190.62,19.52,2.98,4.87,90756.77
Lethbridge,2017,5,16,456.87,565.57,148.69,19.21,2.87,4.98,90752.58
Lethbridge,2017,5,17,317.21,486.68,122.8,18.39,3.03,5.09,90741.61
Lethbridge,2017,5,18,166.27,370.94,77.15,17.4,3.32,4.66,90745.48
Lethbridge,2017,5,19,49.9,230.8,28.52,15.26,3.22,4.44,90765.48
Lethbridge,2017,5,20,0.61,0.07,0.53,13.38,3.47,4.13,90805.16
Lethbridge,2017,5,21,0.0,0.0,0.0,12.02,3.86,3.85,90816.77
Lethbridge,2017,5,22,0.0,0.0,0.0,10.78,4.1,3.69,90823.87
Lethbridge,2017,5,23,0.0,0.0,0.0,10.28,4.0,3.77,90828.71
Lethbridge,2017,6,0,0.0,0.0,0.0,12.69,7.46,3.86,90817.67
Lethbridge,2017,6,1,0.0,0.0,0.0,12.29,7.14,3.74,90820.33
Lethbridge,2017,6,2,0.0,0.0,0.0,11.87,7.15,3.82,90818.33
Lethbridge,2017,6,3,0.0,0.0,0.0,11.61,6.95,3.79,90827.33
Lethbridge,2017,6,4,5.69,2.73,2.85,11.72,6.99,4.07,90853.33
Lethbridge,2017,6,5,24.26,1.99,23.97,12.83,7.33,4.16,90884.0
Lethbridge,2017,6,6,141.81,226.56,75.02,14.2,7.69,4.44,90901.33
Lethbridge,2017,6,7,303.33,392.19,127.09,15.91,7.7,4.54,90909.67
Lethbridge,2017,6,8,452.98,477.25,169.87,17.56,7.67,4.61,90905.33
Lethbridge,2017,6,9,621.71,600.1,191.33,18.97,7.93,5.23,90887.33
Lethbridge,2017,6,10,738.2,679.82,185.92,20.24,7.44,5.2,90869.67
Lethbridge,2017,6,11,822.29,727.26,187.66,21.16,7.35,5.29,90841.67
Lethbridge,2017,6,12,801.22,653.82,217.15,21.81,7.29,5.84,90813.33
Lethbridge,2017,6,13,807.33,655.5,234.38,22.39,7.05,5.73,90787.67
Lethbridge,2017,6,14,669.56,542.88,227.53,22.61,7.64,5.7,90766.33
Lethbridge,2017,6,15,614.44,582.49,194.85,22.43,7.65,5.9,90748.67
Lethbridge,2017,6,16,516.44,592.5,161.7,21.98,7.2,6.16,90731.0
Lethbridge,2017,6,17,375.96,560.82,120.28,21.54,7.28,6.11,90714.67
Lethbridge,2017,6,18,236.16,480.69,90.87,20.12,7.53,5.36,90723.0
Lethbridge,2017,6,19,89.36,304.26,43.77,18.24,8.11,4.84,90765.0
Lethbridge,2017,6,20,7.88,19.87,6.27,15.94,8.15,4.09,90801.33
Lethbridge,2017,6,21,0.0,0.0,0.0,14.77,7.73,4.1,90819.0
Lethbridge,2017,6,22,0.0,0.0,0.0,14.12,7.56,4.28,90824.33
Lethbridge,2017,6,23,0.0,0.0,0.0,13.57,7.43,4.05,90831.33
Lethbridge,2017,7,0,0.0,0.0,0.0,15.96,8.86,3.01,91137.74
Lethbridge,2017,7,1,0.0,0.0,0.0,14.88,8.96,2.59,91156.13
Lethbridge,2017,7,2,0.0,0.0,0.0,14.09,9.13,2.61,91166.13
Lethbridge,2017,7,3,0.0,0.0,0.0,13.56,9.17,2.7,91185.16
Lethbridge,2017,7,4,3.21,1.5,1.6,13.35,9.0,2.5,91201.94
Lethbridge,2017,7,5,7.96,0.0,7.96,15.13,9.54,2.78,91222.9
Lethbridge,2017,7,6,128.62,175.55,82.9,17.46,9.91,3.15,91238.39
Lethbridge,2017,7,7,322.18,457.09,131.88,19.92,10.39,3.54,91245.16
Lethbridge,2017,7,8,481.18,619.02,132.65,22.06,10.42,3.88,91239.03
Lethbridge,2017,7,9,655.14,758.14,131.85,24.0,10.09,4.0,91215.16
Lethbridge,2017,7,10,770.71,796.9,141.39,25.53,9.77,4.1,91192.58
Lethbridge,2017,7,11,847.17,803.78,160.91,26.91,9.58,3.93,91152.58
Lethbridge,2017,7,12,868.86,797.73,168.12,28.11,9.13,4.34,91109.68
Lethbridge,2017,7,13,830.8,770.82,166.15,28.96,8.64,4.23,91069.35
Lethbridge,2017,7,14,783.37,760.55,170.1,29.35,8.35,4.46,91028.39
Lethbridge,2017,7,15,656.22,711.91,148.26,29.79,7.85,4.71,90989.35
Lethbridge,2017,7,16,552.74,709.53,132.9,29.66,7.87,4.75,90956.45
Lethbridge,2017,7,17,400.22,681.58,94.22,29.04,8.24,4.73,90940.32
Lethbridge,2017,7,18,248.86,604.25,71.33,27.69,9.07,4.17,90944.52
Lethbridge,2017,7,19,97.52,406.09,41.34,24.4,10.56,3.71,90980.97
Lethbridge,2017,7,20,6.0,14.91,4.86,21.44,9.98,3.47,91035.48
Lethbridge,2017,7,21,0.0,0.0,0.0,19.45,9.84,3.05,91076.13
Lethbridge,2017,7,22,0.0,0.0,0.0,18.0,9.45,3.55,91114.84
Lethbridge,2017,7,23,0.0,0.0,0.0,16.76,9.38,3.37,91150.32
Lethbridge,2017,8,0,0.0,0.0,0.0,14.21,7.34,2.79,91213.23
Lethbridge,2017,8,1,0.0,0.0,0.0,13.63,7.1,2.78,91231.94
Lethbridge,2017,8,2,0.0,0.0,0.0,13.18,7.31,2.9,91245.16
Lethbridge,2017,8,3,0.0,0.0,0.0,12.78,7.38,2.94,91247.74
Lethbridge,2017,8,4,0.0,0.0,0.0,12.08,7.39,2.66,91272.58
Lethbridge,2017,8,5,3.03,1.45,1.51,12.08,7.58,2.53,91298.06
Lethbridge,2017,8,6,30.76,8.19,29.11,14.28,8.1,3.0,91314.52
Lethbridge,2017,8,7,174.0,233.06,98.15,16.28,8.27,3.1,91328.71
Lethbridge,2017,8,8,357.79,434.13,148.19,18.71,8.39,3.12,91323.87
Lethbridge,2017,8,9,509.28,554.18,169.03,21.11,8.42,3.32,91307.42
Lethbridge,2017,8,10,620.82,612.52,182.45,22.86,7.83,3.6,91276.77
Lethbridge,2017,8,11,696.84,659.56,179.86,24.54,7.18,3.4,91233.23
Lethbridge,2017,8,12,749.78,704.64,180.12,25.75,6.79,3.55,91193.87
Lethbridge,2017,8,13,727.29,685.03,184.78,26.56,6.39,3.52,91152.26
Lethbridge,2017,8,14,688.36,708.9,169.04,27.03,6.29,3.44,91107.1
Lethbridge,2017,8,15,580.71,677.81,150.64,26.94,6.25,4.09,91073.23
Lethbridge,2017,8,16,430.62,589.8,133.27,26.41,6.57,4.26,91054.19
Lethbridge,2017,8,17,276.97,486.75,103.88,25.23,7.28,3.68,91038.06
Lethbridge,2017,8,18,121.66,302.15,61.75,23.18,7.5,3.19,91050.32
Lethbridge,2017,8,19,20.24,81.44,13.97,20.38,7.72,2.99,91097.42
Lethbridge,2017,8,20,0.0,0.0,0.0,18.5,7.73,2.91,91138.71
Lethbridge,2017,8,21,0.0,0.0,0.0,17.08,7.51,2.78,91147.74
Lethbridge,2017,8,22,0.0,0.0,0.0,15.76,7.26,2.69,91158.39
Lethbridge,2017,8,23,0.0,0.0,0.0,15.04,6.99,2.83,91176.77
Lethbridge,2017,9,0,0.0,0.0,0.0,9.65,2.84,3.17,91094.33
Lethbridge,2017,9,1,0.0,0.0,0.0,9.73,2.93,3.24,91099.0
Lethbridge,2017,9,2,0.0,0.0,0.0,9.26,3.02,3.25,91103.67
Lethbridge,2017,9,3,0.0,0.0,0.0,9.02,3.0,3.12,91106.33
Lethbridge,2017,9,4,0.0,0.0,0.0,8.54,3.16,2.74,91120.33
Lethbridge,2017,9,5,0.13,0.04,0.06,8.16,3.07,2.94,91125.33
Lethbridge,2017,9,6,1.03,0.4,0.62,8.63,3.37,2.51,91149.67
Lethbridge,2017,9,7,88.49,131.47,60.59,10.89,3.8,3.0,91153.33
Lethbridge,2017,9,8,246.35,360.11,112.22,13.41,4.11,3.56,91148.0
Lethbridge,2017,9,9,363.56,438.43,140.34,15.82,4.02,3.84,91136.33
Lethbridge,2017,9,10,499.82,547.93,165.44,17.73,3.8,4.14,91102.33
Lethbridge,2017,9,11,559.24,580.46,171.01,19.08,3.39,4.26,91059.33
Lethbridge,2017,9,12,584.41,607.1,165.76,20.13,3.0,4.52,91013.33
Lethbridge,2017,9,13,570.88,624.68,155.03,20.86,2.51,4.62,90971.67
Lethbridge,2017,9,14,514.78,612.76,148.9,21.07,1.88,4.82,90942.67
Lethbridge,2017,9,15,412.91,574.44,129.33,20.84,1.86,4.61,90923.67
Lethbridge,2017,9,16,257.98,433.46,104.82,19.83,2.05,4.37,90925.0
Lethbridge,2017,9,17,121.81,309.22,59.29,18.26,2.51,4.16,90937.0
Lethbridge,2017,9,18,24.2,119.18,13.29,15.94,2.53,3.82,90961.67
Lethbridge,2017,9,19,0.01,0.0,0.01,13.69,2.75,3.78,91010.0
Lethbridge,2017,9,20,0.0,0.0,0.0,12.63,2.67,3.82,91025.33
Lethbridge,2017,9,21,0.0,0.0,0.0,11.27,2.51,3.25,91038.33
Lethbridge,2017,9,22,0.0,0.0,0.0,10.74,2.64,3.37,91041.67
Lethbridge,2017,9,23,0.0,0.0,0.0,9.96,2.64,3.3,91058.0
Lethbridge,2017,10,0,0.0,0.0,0.0,4.27,-1.87,5.24,91007.74
Lethbridge,2017,10,1,0.0,0.0,0.0,4.25,-1.83,5.41,91011.61
Lethbridge,2017,10,2,0.0,0.0,0.0,4.04,-1.99,4.93,90991.94
Lethbridge,2017,10,3,0.0,0.0,0.0,4.02,-2.06,5.01,90972.9
Lethbridge,2017,10,4,0.0,0.0,0.0,4.21,-2.12,4.99,90975.81
Lethbridge,2017,10,5,0.0,0.0,0.0,4.19,-2.05,5.08,90968.06
Lethbridge,2017,10,6,2.1,0.99,1.05,4.13,-2.06,5.21,90964.84
Lethbridge,2017,10,7,16.64,30.14,12.44,4.99,-1.9,5.7,90960.32
Lethbridge,2017,10,8,121.25,261.82,59.11,6.48,-1.52,6.5,90971.94
Lethbridge,2017,10,9,231.34,366.14,100.45,7.94,-1.31,6.85,90950.32
Lethbridge,2017,10,10,324.17,414.39,136.79,9.26,-1.18,7.3,90942.9
Lethbridge,2017,10,11,373.7,424.31,158.78,10.27,-1.65,7.29,90915.16
Lethbridge,2017,10,12,407.74,476.26,161.57,10.96,-2.18,7.58,90869.03
Lethbridge,2017,10,13,370.78,449.88,150.02,11.19,-2.14,7.37,90839.03
Lethbridge,2017,10,14,315.22,436.1,134.93,11.11,-2.14,7.5,90830.65
Lethbridge,2017,10,15,213.15,372.55,97.25,10.42,-1.63,7.17,90830.97
Lethbridge,2017,10,16,106.11,316.94,48.85,9.56,-1.38,6.15,90853.23
Lethbridge,2017,10,17,21.52,129.3,11.41,7.73,-1.46,5.95,90894.52
Lethbridge,2017,10,18,0.01,0.0,0.01,6.55,-1.77,5.38,90933.23
Lethbridge,2017,10,19,0.0,0.0,0.0,6.14,-1.74,5.28,90960.65
Lethbridge,2017,10,20,0.0,0.0,0.0,5.82,-1.76,5.49,90972.9
Lethbridge,2017,10,21,0.0,0.0,0.0,5.61,-1.66,5.58,90983.87
Lethbridge,2017,10,22,0.0,0.0,0.0,5.11,-1.7,5.8,90992.58
Lethbridge,2017,10,23,0.0,0.0,0.0,4.66,-1.95,5.77,90989.35
Lethbridge,2017,11,0,0.0,0.0,0.0,-2.25,-6.81,5.23,90629.33
Lethbridge,2017,11,1,0.0,0.0,0.0,-2.2,-6.6,5.12,90622.67
Lethbridge,2017,11,2,0.0,0.0,0.0,-1.95,-6.5,5.06,90624.0
Lethbridge,2017,11,3,0.0,0.0,0.0,-1.68,-6.45,5.44,90625.0
Lethbridge,2017,11,4,0.0,0.0,0.0,-2.04,-6.59,6.02,90631.33
Lethbridge,2017,11,5,0.0,0.0,0.0,-2.78,-6.84,5.61,90664.0
Lethbridge,2017,11,6,0.0,0.0,0.0,-2.86,-7.3,5.81,90683.67
Lethbridge,2017,11,7,2.54,1.19,1.26,-3.05,-7.29,5.33,90712.67
Lethbridge,2017,11,8,30.56,72.16,21.21,-2.5,-6.95,5.49,90748.0
Lethbridge,2017,11,9,118.79,247.96,65.89,-1.44,-6.64,5.16,90769.67
Lethbridge,2017,11,10,203.13,387.77,86.45,-0.04,-6.12,5.17,90773.33
Lethbridge,2017,11,11,272.23,477.05,103.14,0.52,-6.13,5.62,90740.33
Lethbridge,2017,11,12,276.07,456.15,108.13,1.19,-6.07,6.35,90711.67
Lethbridge,2017,11,13,248.21,441.29,98.56,1.21,-6.18,5.82,90693.33
Lethbridge,2017,11,14,186.6,402.52,78.18,0.72,-6.2,5.11,90691.33
Lethbridge,2017,11,15,107.0,365.68,45.79,-0.07,-6.35,5.02,90695.33
Lethbridge,2017,11,16,23.47,164.82,12.31,-1.36,-6.82,4.77,90702.67
Lethbridge,2017,11,17,0.0,0.0,0.0,-2.29,-7.28,4.92,90705.67
Lethbridge,2017,11,18,0.0,0.0,0.0,-2.64,-7.45,4.9,90700.0
Lethbridge,2017,11,19,0.0,0.0,0.0,-2.7,-7.46,4.74,90699.67
Lethbridge,2017,11,20,0.0,0.0,0.0,-2.73,-7.49,4.87,90693.33
Lethbridge,2017,11,21,0.0,0.0,0.0,-2.81,-7.33,4.7,90688.67
Lethbridge,2017,11,22,0.0,0.0,0.0,-2.68,-7.21,4.56,90690.33
Lethbridge,2017,11,23,0.0,0.0,0.0,-2.66,-7.25,4.93,90688.67
Lethbridge,2017,12,0,0.0,0.0,0.0,-6.4,-12.95,4.75,91537.42
Lethbridge,2017,12,1,0.0,0.0,0.0,-6.57,-13.23,4.59,91522.26
Lethbridge,2017,12,2,0.0,0.0,0.0,-6.84,-13.55,4.69,91533.23
Lethbridge,2017,12,3,0.0,0.0,0.0,-7.2,-13.74,4.5,91526.13
Lethbridge,2017,12,4,0.0,0.0,0.0,-7.4,-13.71,4.36,91515.16
Lethbridge,2017,12,5,0.0,0.0,0.0,-7.5,-13.84,4.47,91512.9
Lethbridge,2017,12,6,0.0,0.0,0.0,-7.85,-14.12,4.29,91519.35
Lethbridge,2017,12,7,0.0,0.0,0.0,-7.9,-13.99,4.52,91523.23
Lethbridge,2017,12,8,3.89,1.87,1.94,-7.16,-13.44,4.73,91555.16
Lethbridge,2017,12,9,73.03,254.02,39.67,-5.79,-12.7,4.85,91593.87
Lethbridge,2017,12,10,146.81,408.14,54.71,-4.1,-12.08,4.72,91610.0
Lethbridge,2017,12,11,206.74,487.43,69.23,-3.39,-12.15,5.04,91576.13
Lethbridge,2017,12,12,215.6,479.65,72.14,-2.63,-12.12,4.93,91553.55
Lethbridge,2017,12,13,213.23,532.13,65.91,-2.69,-12.51,4.66,91546.13
Lethbridge,2017,12,14,157.81,500.17,50.2,-3.02,-12.29,4.43,91556.77
Lethbridge,2017,12,15,83.7,446.26,30.67,-4.14,-12.49,4.19,91576.13
Lethbridge,2017,12,16,8.94,15.61,4.05,-5.48,-12.75,3.99,91595.81
Lethbridge,2017,12,17,0.0,0.0,0.0,-6.34,-13.17,3.98,91612.26
Lethbridge,2017,12,18,0.0,0.0,0.0,-6.71,-13.19,3.78,91624.19
Lethbridge,2017,12,19,0.0,0.0,0.0,-6.98,-13.32,3.65,91628.71
Lethbridge,2017,12,20,0.0,0.0,0.0,-7.58,-13.57,3.3,91630.97
Lethbridge,2017,12,21,0.0,0.0,0.0,-8.01,-13.6,3.55,91630.0
Lethbridge,2017,12,22,0.0,0.0,0.0,-8.07,-13.97,3.73,91628.71
Lethbridge,2017,12,23,0.0,0.0,0.0,-7.86,-14.12,4.1,91615.48
Medicine Hat,1998,1,0,0.0,0.0,0.0,-14.71,-19.41,2.57,92793.87
Medicine Hat,1998,1,1,0.0,0.0,0.0,-15.07,-19.64,2.47,92798.06
Medicine Hat,1998,1,2,0.0,0.0,0.0,-15.5,-19.92,2.7,92819.68
